id,happiness
8001,3.9483165841048224
8002,3.163225591881953
8003,3.446449566276397
8004,4.30559334920131
8005,3.4593908752712546
8006,4.28744918148379
8007,3.9077766312153317
8008,4.400098678733725
8009,4.044338150968719
8010,2.9652665490275325
8011,3.16295616033387
8012,3.7487412580798773
8013,4.185387012755769
8014,3.52901773118814
8015,3.7286763090357016
8016,4.4053093970716155
8017,3.6836712460370213
8018,4.241435058273305
8019,3.9741474869311118
8020,3.9645632334940477
8021,4.008069613044454
8022,3.7010905682901014
8023,4.179758559441208
8024,3.8225899095756706
8025,3.1290761207600317
8026,4.081220015831412
8027,4.2060296506375074
8028,4.152471262484508
8029,4.17155314755241
8030,4.2497265256793355
8031,3.8610280480449513
8032,3.872505971555582
8033,4.0281627011299905
8034,3.4498041260103447
8035,3.7523727578530752
8036,4.687200005632526
8037,3.91775198684203
8038,4.005396823598747
8039,3.643481445975381
8040,4.155319697387648
8041,4.318387146823654
8042,3.734922879433649
8043,4.009884497847428
8044,3.792891052207222
8045,4.232189675388832
8046,3.952440798597955
8047,4.2269486282426305
8048,4.03888375427512
8049,3.9489937125177472
8050,4.259116462929622
8051,3.930870298182301
8052,4.173811724282217
8053,3.1454674031277245
8054,3.969470376195032
8055,4.307431955751119
8056,2.7859964482661805
8057,3.9118067805463292
8058,3.371328648817457
8059,3.2481323402754767
8060,4.111714656201604
8061,3.163672079142862
8062,3.505192599923382
8063,4.070575853845483
8064,3.985566706423863
8065,4.10388075894219
8066,4.243543981897086
8067,4.174390136173961
8068,4.167404841653677
8069,3.46920540588157
8070,3.9412671707720697
8071,3.8755488733691514
8072,4.305871688075614
8073,3.788840922528238
8074,3.881367667687674
8075,3.3386913209863036
8076,3.6183077009952282
8077,3.4500618535643115
8078,3.8870753516609295
8079,4.477781224424015
8080,3.784104587581129
8081,3.8521737830805205
8082,3.9816547569433967
8083,4.339402230175236
8084,4.4042188370147555
8085,4.618610115863153
8086,4.164952066610659
8087,4.10707458772958
8088,4.345235485331356
8089,3.5485953349807127
8090,3.7541073469332673
8091,4.23042788587139
8092,3.8370440079623003
8093,4.124874429541982
8094,4.198442594523776
8095,4.584092677259431
8096,3.32955224239484
8097,4.204385185118829
8098,3.8553818475612283
8099,3.4490917995719856
8100,3.971994760443707
8101,4.247856265407642
8102,4.068743615896091
8103,3.605643814212699
8104,4.381580723567919
8105,4.152519946059947
8106,4.41565453916839
8107,4.430864697580265
8108,4.099963516444602
8109,3.569540991364721
8110,3.6465815220890123
8111,4.332357684682754
8112,3.670329755799188
8113,3.824123300073487
8114,4.616086174214146
8115,4.0106036087934305
8116,3.981546189273476
8117,3.6998193614126014
8118,3.7738544738219235
8119,4.05443236408626
8120,4.52100936987762
8121,3.225587556065008
8122,4.2011397755291835
8123,3.5180157176300244
8124,3.9150963017865164
8125,4.112666477549577
8126,4.567996510558113
8127,2.1328336482907786
8128,3.962323980516794
8129,3.714398489169945
8130,3.8813622589158903
8131,3.810217202682922
8132,4.133982056434695
8133,4.196296011369326
8134,4.219003072645734
8135,4.132589736910547
8136,4.480236771195876
8137,4.11903428780566
8138,3.5941449361972775
8139,4.059448858631284
8140,3.0541212805348694
8141,4.110820275936798
8142,3.7589333637363165
8143,4.459940239190964
8144,3.723672307409144
8145,4.064688749292363
8146,2.3054272433126104
8147,4.02761622428159
8148,2.8285088437278407
8149,3.5146007615430612
8150,3.7768488373422735
8151,2.741659702139872
8152,4.029494477741875
8153,3.5656864206033925
8154,3.826274333001141
8155,3.876418782601215
8156,3.7806524602703453
8157,3.8512968671157277
8158,3.2869578611169255
8159,4.0979224946586825
8160,4.202561183387783
8161,3.457430077609732
8162,3.8891420127855736
8163,4.007862381761861
8164,4.066142873184549
8165,4.06179908539618
8166,4.275600491104786
8167,3.8317275883097657
8168,3.2667859455204136
8169,3.1307946152886545
