id,happiness
8001,3.8995929
8002,2.8327982
8003,3.2638118
8004,4.210656
8005,3.3420198
8006,4.1438966
8007,3.975092
8008,4.2911263
8009,3.9462128
8010,2.867208
8011,3.1657085
8012,3.7992718
8013,4.268955
8014,3.4378185
8015,3.8175874
8016,4.4104567
8017,3.542337
8018,4.3100715
8019,3.9142141
8020,4.233322
8021,4.100765
8022,3.5547235
8023,3.9325778
8024,3.7148044
8025,3.3663647
8026,4.068135
8027,4.194514
8028,3.865542
8029,4.4710407
8030,4.1387625
8031,3.9847984
8032,4.3285966
8033,4.027828
8034,3.4882107
8035,3.5071168
8036,4.5254135
8037,4.1994343
8038,3.9943101
8039,3.5739846
8040,4.0886745
8041,4.2893467
8042,3.782949
8043,3.9283795
8044,3.7720258
8045,4.37978
8046,3.9006293
8047,4.4343786
8048,4.0264845
8049,3.9806108
8050,4.324704
8051,3.4459543
8052,4.2472897
8053,2.8247766
8054,4.0600853
8055,4.248163
8056,2.881801
8057,3.9273827
8058,3.4137282
8059,2.9169667
8060,4.0919924
8061,3.1526535
8062,3.6983304
8063,4.032736
8064,4.1212564
8065,3.9881737
8066,3.9499803
8067,4.313608
8068,4.0747223
8069,3.6309369
8070,3.9632263
8071,4.11479
8072,4.4094734
8073,3.9044795
8074,3.8006978
8075,3.104503
8076,3.7767422
8077,3.3649876
8078,3.6427193
8079,4.6208334
8080,3.9623492
8081,3.9286942
8082,3.902628
8083,4.2734537
8084,4.3536077
8085,4.4508424
8086,4.3321033
8087,3.8703198
8088,4.3317566
8089,3.603475
8090,3.7833707
8091,4.199977
8092,4.3338943
8093,4.168158
8094,4.2904644
8095,4.740464
8096,3.273611
8097,4.152137
8098,3.6958065
8099,3.578281
8100,4.0719385
8101,4.1933537
8102,4.063072
8103,3.3204916
8104,4.6587367
8105,4.0781527
8106,4.3622284
8107,4.4180727
8108,4.149905
8109,3.7439182
8110,3.8852048
8111,4.281013
8112,3.7315404
8113,3.9931037
8114,4.4201183
8115,4.0484056
8116,4.0194783
8117,3.7032766
8118,3.5673523
8119,4.021723
8120,4.554807
8121,3.4331195
8122,4.10979
8123,3.6592438
8124,3.8072824
8125,4.158109
8126,4.5282044
8127,1.9584494
8128,4.226469
