id,happiness
8001,3.792929330843931
8002,2.7317311081879243
8003,3.3508678530086455
8004,4.282244635434076
8005,3.301134615293149
8006,4.0913750013551065
8007,3.8230566205606045
8008,4.474480014759769
8009,4.0287348260736175
8010,2.8850078444069123
8011,3.2930762470235497
8012,3.8322280478063737
8013,3.9592974854616556
8014,3.664907090723073
8015,3.7265925630195134
8016,4.4513559044267526
8017,3.62213622419447
8018,4.312248825193834
8019,3.934234665614125
8020,3.9422797946130195
8021,4.077119673093824
8022,3.5649418831602584
8023,3.8599402269974585
8024,3.7993944794525936
8025,3.3204995430978306
8026,4.09752715480814
8027,4.320507399841184
8028,4.032421827508074
8029,4.201287007335375
8030,4.228534065917765
8031,3.851127444007118
8032,3.9717777166516437
8033,4.09374101019748
8034,3.343462953888752
8035,3.464460682465193
8036,4.351787382329049
8037,4.0625361663049
8038,4.125628111527605
8039,3.52553344335709
8040,4.1831599068163134
8041,4.378631531436729
8042,3.7286963395311017
8043,3.854929137069439
8044,3.6958972699970674
8045,4.279910123834281
8046,4.046371748078261
8047,4.24750641110486
8048,4.124433665889663
8049,3.826317025667208
8050,4.408529603855593
8051,3.5822628797870704
8052,4.182681693279884
8053,3.194749564834299
8054,3.8703619972821763
8055,4.160531112262522
8056,2.801116940113918
8057,3.8041588926323175
8058,3.337800020352123
8059,3.1046911730290994
8060,4.056260010035952
8061,2.928662245325738
8062,3.4507117506920184
8063,3.8138375067984374
8064,4.084648883413398
8065,4.083483480035483
8066,4.172494722473634
8067,4.2504939940146045
8068,4.030693501373286
8069,3.4190041412236076
8070,4.0250818225722576
8071,3.801726899858464
8072,4.45842195051815
8073,3.883049029886571
8074,3.834863244400816
8075,3.180851383385572
8076,3.7523254573308966
8077,3.5307016391147528
8078,3.907729536996486
8079,4.441891984639013
8080,3.8734741834444875
8081,3.8202479445361885
8082,3.9527244868440246
8083,4.395398143726189
8084,4.383089638486622
8085,4.479685596481144
8086,4.085560968390437
8087,4.006428946669704
8088,4.204920799941359
8089,3.5339292173838057
8090,3.762790172023093
8091,4.241682319521147
8092,3.9027139026360875
8093,4.084877229104415
8094,4.231885567181516
8095,4.793027021974206
8096,3.4412932329900316
8097,3.995506964821159
8098,3.904838927816478
8099,3.5655105053190956
8100,4.064654859486996
8101,4.30714556497848
8102,4.2138736194995285
8103,3.4564323739491045
8104,4.329220189518421
8105,4.084649235611913
8106,4.162951674807367
8107,4.414448161725235
8108,4.061517281847338
8109,3.8541502075936465
8110,3.753589072501016
8111,4.349705894442806
8112,3.5302653363657224
8113,3.8554864134473386
8114,4.088170957896368
8115,4.096038074429931
8116,3.9470797481452746
8117,3.7341022624137192
8118,3.451814088980245
8119,4.025782105440192
8120,4.636235032212973
8121,3.3456822074562496
8122,4.212578646840303
8123,3.6446145880681513
8124,3.774620575670115
8125,4.075853631520405
8126,4.68233129896508
8127,2.0941034402047674
8128,4.0531788940914435
8129,3.715382251099622
8130,3.891712197043517
8131,3.761761708626789
8132,4.083843318711907
8133,4.194738677377592
8134,4.269381367023433
8135,4.16736910200859
8136,4.4327695107992175
8137,4.028003449547917
8138,3.6321949208113815
8139,3.8631057963189406
8140,3.2415596833220315
8141,3.991331946934661
8142,3.7739585276723924
8143,4.422206651814166
