id,happiness
8001,3.8329158144494646
8002,3.0798727240993373
8003,3.4446304104745153
8004,4.312523024551305
8005,3.3514292185110635
8006,4.175212125441099
8007,3.856898472815571
8008,4.392765486573122
8009,3.962647818039484
8010,2.8470076880972504
8011,3.2945116008133177
8012,3.7657021722137345
8013,4.243618437627265
8014,3.695362866836439
8015,3.7955561577803003
8016,4.398006849344462
8017,3.67347305045201
8018,4.401759459235003
8019,3.8841614831633016
8020,3.9406484245414277
8021,4.067635796382449
8022,3.7043208370370997
8023,4.092210281086323
8024,3.8183627402279825
8025,3.211385404127826
8026,4.046165132997124
8027,4.269868054039677
8028,4.106194053267934
8029,4.271749082950179
8030,4.289679712673753
8031,3.801393125074151
8032,3.986602393753922
8033,4.056315817933883
8034,3.499180933228787
8035,3.536891201986492
8036,4.531483791211041
8037,4.087733543229706
8038,4.073196730911125
8039,3.502173954522805
8040,4.174501568864631
8041,4.333437482277863
8042,3.6971358400688583
8043,3.9254925863704333
8044,3.7565227170468893
8045,4.284447291233923
8046,3.963941985179059
8047,4.179678354374739
8048,4.027548590608494
8049,3.880620620653822
8050,4.323188805892704
8051,3.9145191469003406
8052,4.202090929165948
8053,3.1487821411680073
8054,3.901182709121892
8055,4.432720977692946
8056,2.84733753432552
8057,3.899318727338675
8058,3.3671736381920794
8059,3.152664205330756
8060,4.099671928022972
8061,3.087245868265098
8062,3.5459925495764018
8063,4.070402234049812
8064,4.029966608295145
8065,4.124563023920252
8066,4.236157783890221
8067,4.211801686954835
8068,4.0645600541082585
8069,3.5714350169753444
8070,3.9425698471467014
8071,4.013652479002261
8072,4.4883594740321096
8073,3.837848221833602
8074,3.8971727995422696
8075,3.335312028297883
8076,3.6857327740842365
8077,3.5335497578601953
8078,3.85093115460568
8079,4.513578185679118
8080,3.8831826441633783
8081,3.9517183873135884
8082,3.9528146359304692
8083,4.387269117516048
8084,4.381317882241648
8085,4.49485616804232
8086,3.9678421179138366
8087,4.030238891145424
8088,4.32838264903566
8089,3.534480559603798
8090,3.7183989476154107
8091,4.192105537048479
8092,3.938020497763428
8093,4.156247340682002
8094,4.2110211485976015
8095,4.750115308499054
8096,3.407175371137742
8097,4.217324107779612
8098,3.9136921660723005
8099,3.529542485605296
8100,4.067122970777394
8101,4.145107831694126
8102,4.156299754731975
8103,3.572623760191861
8104,4.459527656066
8105,4.149896743730054
8106,4.327194288287812
8107,4.42915509207372
8108,4.136124792063796
8109,3.8096784670265613
8110,3.6745374490683496
8111,4.356549539325257
8112,3.5450872770118096
8113,3.8693040774231613
8114,4.648556117472774
8115,3.968200651655947
8116,3.9921320797428232
8117,3.672155808601333
8118,3.7881897628342336
8119,3.9794972137305944
8120,4.468941073890584
8121,3.152106015211324
8122,4.223370822341615
8123,3.6874983393394207
8124,3.900146204317076
8125,4.075678096532527
8126,4.5532249971952545
8127,1.9246206404763109
8128,3.940198528293982
8129,3.74998020184715
8130,3.92317434290135
8131,3.7434841511133867
8132,4.129048022612134
8133,4.216347214112602
8134,4.208143382070744
8135,4.107542208976763
8136,4.444516319095089
8137,4.185430980463057
8138,3.6291508867290205
8139,3.907398387120159
8140,3.1210642314621935
8141,4.002755104951093
8142,3.6786477436761964
8143,4.462374703307994
8144,3.7026665537801233
8145,4.064803649268774
8146,2.186056468639841
8147,4.033573507713434
8148,2.657970912065433
8149,3.6396411850812513
8150,3.7451404359561926
8151,2.7585200203019595
8152,4.085271284962186
8153,3.6100938853360716
8154,3.7517508851148857
8155,3.875851399194785
8156,3.752443880568444
8157,3.830651806728454
8158,3.299966701867374
8159,4.037176025954047
8160,4.1086717240779755
8161,3.4927265128131704
8162,3.8123951848216997
8163,3.7736104626943123
8164,3.8617630636304554
8165,4.118743186164081
8166,4.293125543319882
8167,3.776100141287292
8168,3.2024779938661525
8169,3.252430002006477
8170,3.8917365160007016
8171,4.021599916225388
8172,3.9094575418178112
8173,3.7049876770475785
8174,3.691509722474621
8175,3.735311807897497
8176,4.291508149327911
8177,2.7375290554676543
8178,4.34759109951747
8179,4.3143069245202
8180,3.130501403722518
8181,3.67311671432717
8182,3.9668404397287707
8183,3.696353800095757
8184,3.7700732874579086
8185,3.3623290545775526
8186,3.451435009472961
8187,4.155783216695887
8188,3.8199503169102584
8189,3.979815082959466
8190,4.148124655456278
8191,3.8318989132416585
8192,3.991758007430929
8193,3.823002810931298
8194,4.061821958171239
8195,4.497894352217436
8196,3.0089734300637865
8197,3.760211586628619
8198,4.1765750446030125
8199,4.150192998116703
8200,4.839257794694734
8201,3.2813034653617605
8202,4.1090252842297055
8203,3.822488600391535
8204,4.04411488942296
8205,4.1888076679785735
8206,3.9629419046071432
8207,3.8576131882043376
8208,3.9877598018055376
8209,3.845451910564059
8210,3.6409292573079752
8211,3.660715063458151
8212,4.191228838691739
8213,4.323920846994922
8214,4.147192042785348
8215,3.7303139585881575
8216,3.8503379590447877
8217,3.445208016150159
8218,3.7832473456828883
8219,3.7890916521230054
8220,4.05221824019468
8221,4.529577182320199
8222,3.7581259032089123
8223,3.3097121484380394
8224,3.819929690158325
8225,4.114035126814367
8226,3.919078806273719
8227,4.428347953832238
8228,3.344339750530962
8229,4.055458855955082
8230,3.356227692222371
8231,3.9187699033061354
8232,3.8077049803881313
8233,3.882801831187022
8234,3.8349915656693665
8235,3.765732196495955
8236,3.1065853729436834
8237,3.6387370861162016
8238,3.901594359287109
8239,3.6104520945129104
8240,3.2295622894361746
8241,3.3951070355961104
8242,3.7949817902092993
8243,4.438436142556474
8244,4.064585888886994
8245,3.6157061236313712
8246,4.068534437192315
8247,3.93693216095127
8248,4.051541688981451
8249,4.332114694293174
8250,3.8548710152142185
8251,4.2216755389970855
8252,4.34065706883708
8253,3.780448063975142
8254,3.777586521724114
8255,3.573312947967336
8256,3.625615172741744
8257,3.866215522647444
8258,2.830500527910303
8259,4.2678654690544375
8260,3.9915029219872267
8261,4.266553545118369
8262,3.7053027715377027
8263,4.202900804193688
8264,4.010065408268911
8265,4.139530891985605
8266,3.4370154639484922
8267,3.6147466490932287
8268,4.083623569012557
8269,3.6599776443796324
8270,3.603682425593019
8271,3.0936354735274683
8272,4.035697766509945
8273,3.929544671277126
8274,3.6276774448401903
8275,4.137670313720849
8276,4.1494161992438565
8277,4.029690728900662
8278,3.921703380738099
8279,4.200695355938175
8280,4.293737069053212
8281,4.159894454497857
8282,4.129441258569259
8283,3.964451568237344
8284,4.249266405677267
8285,3.8378987184841264
8286,2.455347120125641
8287,4.48048036708719
8288,3.8762700077733867
8289,4.058300283599562
8290,4.016862947213453
8291,4.162351296761268
8292,4.1031712680664
8293,3.692728027371277
8294,4.477712346348843
8295,3.201623453600293
8296,4.198493353171293
8297,3.6947531578111774
8298,4.980784445569756
8299,2.8419704889888107
8300,3.4295200918374475
8301,4.022403203093979
8302,4.3091557409832655
8303,3.836505091845488
8304,4.0094605536365675
8305,4.011306987732422
8306,4.874190890582232
8307,4.112380628053413
8308,4.503051879723805
8309,3.654816286482703
8310,3.811990608097247
8311,4.194865977056628
8312,4.7760696834172345
8313,4.311942504029844
8314,3.2326656313732336
8315,4.20572651015513
8316,4.007467108214119
8317,3.759952733854964
8318,4.033806682328151
8319,3.4019557066264596
8320,3.9839269295984607
8321,4.208610495000244
8322,4.323686747710944
8323,4.042988788670484
8324,3.685458320553297
