id,happiness
8001,4.04701
8002,2.983891
8003,3.6644015
8004,4.338955
8005,3.3713202
8006,4.1311865
8007,4.0243483
8008,4.437266
8009,4.0963416
8010,2.6271122
8011,3.2687988
8012,3.7444181
8013,4.092951
8014,3.5463288
8015,3.6518312
8016,4.4603825
8017,3.7635322
8018,4.2484865
8019,3.8905349
8020,4.030482
8021,4.0190544
8022,3.8556678
8023,4.092641
8024,3.761466
8025,3.5213876
8026,4.0441356
8027,4.207391
8028,3.987906
8029,4.206566
8030,4.2152915
8031,3.879819
8032,3.975437
8033,4.0737934
8034,3.4716349
8035,3.6952915
8036,4.6408343
8037,4.213526
8038,3.991112
8039,3.5206223
8040,4.2047596
8041,4.252424
8042,3.8181438
8043,3.8606005
8044,3.7478664
8045,4.2377486
8046,4.015296
8047,4.343663
8048,4.0376043
8049,3.9790606
8050,4.2508097
8051,3.8255131
8052,4.1980762
8053,3.0455217
8054,3.939337
8055,4.3592706
8056,2.8004618
8057,3.9658592
8058,3.5455492
8059,2.850807
8060,4.164363
8061,3.0656002
8062,3.6629922
8063,3.865021
8064,4.0814257
8065,4.1437707
8066,4.1951118
8067,4.0709023
8068,3.9537303
8069,3.566841
8070,4.2325497
8071,3.9027438
8072,4.3868585
8073,3.8419719
8074,3.8546357
8075,3.2793953
8076,3.6762714
8077,3.4950938
8078,3.7819328
8079,4.37257
8080,3.9287238
8081,4.021879
8082,3.9056914
8083,4.3226595
8084,4.311474
8085,4.538595
8086,4.1473274
8087,4.0845585
8088,4.2712665
8089,3.7245386
8090,3.8075562
8091,4.198601
8092,3.9546566
8093,3.9492297
8094,4.2614965
8095,4.6078677
8096,3.3552532
8097,4.1604185
8098,3.9550326
8099,3.4000714
8100,4.044461
8101,4.3181868
8102,4.079893
8103,3.5448263
8104,4.5062833
8105,4.0710316
8106,4.3291254
8107,4.419338
8108,4.188859
8109,3.7608132
8110,3.6044014
8111,4.2737727
8112,3.6853385
8113,3.969697
8114,4.577349
8115,3.991463
8116,3.982211
8117,3.7950175
8118,3.599394
8119,3.9291134
8120,4.631403
8121,2.9558814
8122,4.1933637
8123,3.5698693
8124,3.8361707
8125,4.1416607
8126,4.5674486
8127,1.8052199
8128,4.0303826
8129,3.765359
8130,3.935762
8131,3.7102962
8132,4.15973
8133,4.188727
8134,4.0924587
8135,3.9965887
8136,4.509185
8137,4.109683
8138,3.637802
8139,3.6494658
8140,2.8288639
8141,4.140846
8142,3.7491846
8143,4.4511533
8144,3.6540558
8145,4.070266
8146,2.2589526
8147,4.1435432
8148,2.8286192
8149,3.7303412
8150,3.7778203
8151,2.8605666
8152,4.0374374
8153,3.4747941
8154,3.810587
8155,3.8676455
8156,3.7684813
8157,3.912003
8158,3.2865648
8159,4.1013713
8160,4.146036
8161,3.272409
8162,3.9259837
8163,3.906018
8164,4.0019403
8165,4.1415863
8166,4.409652
8167,3.690352
8168,3.149908
8169,3.1814775
8170,3.9374673
8171,4.0509157
8172,3.900165
8173,3.93977
8174,3.7278109
8175,3.7048032
8176,4.1703873
8177,2.6727002
8178,4.3490067
8179,4.2785215
8180,3.0977154
8181,3.7355995
8182,4.0660257
8183,3.5910673
8184,3.6965954
8185,3.3980968
8186,3.4398787
8187,4.083479
8188,3.7730987
8189,4.0809097
8190,4.147834
8191,3.7854183
8192,3.922486
8193,3.6679037
8194,4.114198
8195,4.645325
8196,3.4535773
8197,3.8991709
8198,4.0725327
8199,4.183777
8200,4.8452578
8201,3.3828573
8202,4.0455546
8203,3.8609838
8204,4.1615067
8205,4.1353245
8206,3.8680124
8207,3.993983
8208,3.8500125
8209,3.9127038
8210,3.69247
8211,3.6991234
8212,4.06837
8213,4.4156866
8214,4.2496643
8215,3.7227058
8216,3.8921142
8217,3.5591342
8218,3.75096
8219,3.7658148
8220,4.0441494
8221,4.444664
8222,3.6261005
8223,2.99987
8224,3.911028
8225,4.0941553
8226,3.8819625
8227,4.4037514
8228,3.4335766
8229,4.076811
8230,3.406425
8231,3.9617367
8232,3.7799704
8233,3.7757487
8234,3.7334647
8235,3.9173586
8236,3.2546957
8237,3.6567397
8238,3.930649
8239,3.5440862
8240,3.2479718
8241,3.5185704
8242,3.8226972
8243,4.530321
8244,4.05772
8245,3.7105756
8246,4.046263
8247,3.9666154
8248,4.1060143
8249,4.1239214
8250,3.8540463
8251,4.28927
8252,4.454684
8253,3.7960334
8254,3.8287137
8255,3.5848503
8256,3.7250648
8257,4.0318604
8258,3.0389004
8259,4.285487
8260,3.846918
8261,4.2070904
8262,3.929262
8263,4.1356354
8264,4.065524
8265,4.354931
8266,3.4604862
8267,3.6406918
8268,3.989265
8269,3.5802753
8270,3.5786614
8271,3.1191742
8272,3.9879994
8273,3.8348496
8274,3.586963
8275,4.142052
8276,4.190352
8277,3.89343
8278,3.8491015
8279,4.072753
8280,4.2979484
8281,4.028642
8282,4.129244
8283,3.989162
8284,4.1526175
8285,3.847211
8286,2.2782426
8287,4.4804826
8288,3.920665
8289,3.9760966
8290,4.190202
8291,4.1861653
8292,4.1588683
8293,3.6597047
8294,4.379636
8295,3.5358531
8296,4.241125
8297,3.5716603
8298,4.6149597
8299,2.7902591
8300,3.427903
8301,4.002041
8302,4.316576
8303,3.9180615
8304,4.025316
8305,4.1034946
8306,4.6661034
8307,4.186863
8308,4.4310513
8309,3.7306473
8310,3.748435
8311,4.258761
8312,4.4135695
8313,4.361047
8314,3.030059
8315,4.140384
8316,3.9422743
8317,3.8586164
8318,4.2194824
8319,3.346424
8320,3.9445698
8321,4.248985
8322,4.2669573
8323,3.840204
8324,3.588739
8325,4.1479034
8326,4.399331
8327,3.7494743
8328,4.123074
8329,3.1423326
8330,4.3090897
8331,4.3112516
8332,3.6534245
8333,3.2925696
8334,4.2885246
8335,3.6734128
8336,3.9408958
8337,3.5765321
8338,4.217432
8339,3.8629227
8340,3.467489
8341,4.0294046
8342,4.01752
8343,3.153679
8344,4.095106
8345,3.8638878
8346,3.3826818
8347,3.138226
8348,3.865272
8349,4.02738
8350,3.5195236
8351,3.9839132
8352,3.5640368
8353,3.380059
8354,4.060134
8355,3.5381033
8356,4.332881
8357,3.8280709
8358,3.988974
8359,3.6639028
8360,3.892696
8361,3.923353
8362,4.029434
8363,3.7437856
8364,3.594117
8365,3.8117356
8366,3.6400223
8367,3.9875767
8368,4.135212
8369,3.399047
8370,3.3855536
8371,4.188383
8372,3.6811244
8373,2.6075647
8374,3.2156298
8375,4.503896
8376,4.736789
8377,4.100027
8378,4.1427917
8379,4.2782497
8380,3.668288
8381,4.3496866
8382,3.8873186
