id,happiness
8001,3.8695374
8002,2.9560902
8003,3.4485636
8004,4.260668
8005,3.2625718
8006,4.264806
8007,3.9852917
8008,4.355265
8009,4.076169
8010,2.9389038
8011,3.0711944
8012,3.868268
8013,4.324068
8014,3.5347223
8015,3.808333
8016,4.460582
8017,3.8305576
8018,4.5836234
8019,3.8321438
8020,4.160691
8021,4.284808
8022,3.7165494
8023,3.9742804
8024,3.3101444
8025,3.1158059
8026,4.119766
8027,4.075988
8028,4.010432
8029,4.193307
8030,4.259533
8031,3.9651663
8032,4.15407
8033,3.9396842
8034,3.6411467
8035,3.5748074
8036,4.637716
8037,4.046479
8038,4.1361804
8039,3.55774
8040,3.9818485
8041,4.130973
8042,3.6906898
8043,3.9505224
8044,3.7081356
8045,4.3499985
8046,3.8185449
8047,4.2326517
8048,4.059863
8049,3.8931262
8050,4.3891163
8051,3.502477
8052,4.3288393
8053,2.9563093
8054,3.8786888
8055,4.4388065
8056,2.6506007
8057,3.856473
8058,3.5322428
8059,3.0880463
8060,4.055483
8061,2.8956478
8062,3.446546
8063,4.1617155
8064,4.0408373
8065,4.047594
8066,4.0594063
8067,4.261745
8068,4.1262674
8069,3.771632
8070,4.128194
8071,4.1705847
8072,4.5047483
8073,3.87834
8074,3.9433079
8075,3.3866775
8076,3.5190704
8077,3.52077
8078,3.6741455
8079,4.5208077
8080,3.8606439
8081,3.962167
8082,4.0279074
8083,4.2204094
8084,4.5436397
8085,4.473338
8086,4.1299715
8087,4.0681453
8088,4.3102417
8089,3.4602141
8090,3.8410456
8091,4.3281736
8092,4.5742517
8093,4.231506
8094,4.352628
8095,4.834468
8096,3.2067845
8097,4.2680025
8098,3.932731
8099,3.458871
8100,4.0151043
8101,4.1965265
8102,4.3562946
8103,3.469707
8104,4.762337
8105,4.0580435
8106,4.5656185
8107,4.455317
8108,3.977846
8109,3.7353392
8110,3.697354
8111,4.2966137
8112,3.5147243
8113,4.1601453
8114,4.475669
8115,3.922856
8116,4.066302
8117,3.607927
8118,3.6761153
8119,3.9891446
8120,4.686466
8121,2.8861542
8122,4.262494
8123,3.5110543
8124,3.7288675
8125,4.0222025
8126,4.630332
8127,1.7897903
8128,4.0755463
8129,3.7518687
8130,3.9305117
8131,3.961855
8132,4.150416
8133,4.217306
8134,4.2952614
8135,4.218279
8136,4.4263487
8137,4.039743
8138,3.603789
8139,4.1185045
8140,2.9174027
8141,4.1148663
8142,3.8341877
8143,4.6215715
8144,3.7475407
8145,3.9470787
8146,1.869291
8147,4.22005
8148,2.531817
8149,3.6085308
8150,3.679396
8151,2.6087224
8152,3.9848185
8153,3.5226388
8154,3.8374412
8155,3.6247585
8156,3.9013066
8157,3.4585052
8158,3.4380763
8159,4.029981
8160,4.0398355
8161,3.5599017
8162,3.614481
8163,3.8855734
8164,4.0118575
8165,4.0533648
8166,4.5233235
8167,3.990728
8168,2.9780018
8169,3.2542424
8170,3.7132711
8171,4.2721186
8172,3.9003768
8173,3.8116186
8174,3.612191
8175,3.7266383
8176,4.2815866
8177,2.284361
8178,4.7449203
8179,4.212878
8180,3.1937377
8181,3.7486944
8182,3.957539
8183,3.7271552
8184,3.6655352
8185,3.3423057
8186,3.3723102
8187,4.067642
8188,3.8293917
8189,4.1854563
8190,3.991557
8191,3.9423432
8192,4.080309
8193,3.8834517
8194,3.983336
8195,4.3297396
8196,3.0285163
8197,3.8494208
8198,3.948162
8199,4.0439563
8200,4.880391
8201,3.3366811
8202,3.9291983
8203,3.7764306
8204,4.222655
8205,4.140751
8206,3.796685
8207,4.0308614
8208,4.038602
8209,3.8047173
8210,3.6154938
8211,3.512699
8212,4.137827
8213,4.3862495
8214,3.9912355
8215,3.4882488
8216,4.213897
8217,3.6641488
8218,3.696114
8219,3.7368152
8220,3.8911977
8221,4.5979323
8222,4.0056767
8223,2.9976358
8224,3.72216
8225,4.080716
8226,3.9223018
8227,4.3533897
8228,3.3159583
8229,4.164029
8230,3.1088963
8231,4.0101404
8232,3.6358743
8233,3.922867
8234,4.1348524
8235,3.6470287
8236,3.0035205
8237,3.5060124
8238,3.9658556
8239,3.3914843
8240,3.2590058
8241,3.624617
8242,3.7226799
8243,4.634492
8244,4.2158184
8245,3.807717
8246,4.038993
8247,3.8511016
8248,4.138417
8249,4.5216193
8250,3.7602298
8251,4.4430733
8252,4.4085226
8253,3.8972638
8254,3.764273
8255,3.5547314
8256,3.6529477
8257,3.8728824
8258,2.5635293
8259,4.297558
8260,4.0077076
8261,4.315195
8262,4.033287
8263,4.15611
8264,4.1001735
8265,4.210486
8266,3.2985468
8267,3.6700294
8268,3.9922833
8269,3.3668756
8270,3.5588439
8271,3.183475
8272,4.093341
8273,3.5419197
8274,3.5934596
8275,4.2400155
8276,4.087336
8277,3.9534485
8278,3.600069
8279,4.4817
8280,4.3400755
8281,4.3186917
8282,4.137456
8283,4.105796
8284,4.1908298
8285,3.8428283
8286,2.056942
8287,4.457616
8288,3.9312892
8289,4.0388703
8290,4.0364504
8291,4.0757747
8292,4.092901
8293,3.688192
8294,4.5809155
8295,3.434381
8296,4.199517
8297,3.6355705
8298,4.7927794
8299,2.7283547
8300,3.3555784
8301,4.1156216
8302,4.3010263
8303,3.8625991
8304,4.0477877
8305,3.851368
8306,4.6641536
8307,4.41992
8308,4.630837
8309,3.9571452
8310,4.191539
8311,4.173337
8312,4.613034
8313,4.081438
8314,3.2602887
8315,4.315693
8316,4.1420264
8317,4.1842966
8318,4.3434587
8319,3.329705
8320,3.9123986
8321,4.576668
8322,4.2718425
8323,3.9395196
8324,3.82271
8325,4.1792965
8326,4.416615
8327,3.8398702
8328,3.8807507
8329,3.1114707
8330,4.216209
8331,4.317675
8332,4.011773
8333,3.2425733
8334,4.008912
8335,3.5714934
8336,4.095735
8337,3.6694765
8338,4.254504
8339,3.8143632
8340,3.4494283
8341,4.0685616
8342,3.9978662
8343,2.9653738
8344,4.0537887
8345,3.7397823
8346,3.4568882
8347,3.0326622
8348,4.0848207
8349,4.1507406
8350,3.49148
8351,4.1426024
8352,3.5641043
8353,3.2151215
8354,3.9663208
8355,3.4810514
8356,4.220997
8357,3.9426565
8358,4.0244246
8359,3.5545874
8360,3.8636682
8361,3.9822395
8362,4.139087
8363,3.3845909
8364,3.3557897
8365,3.8198576
8366,3.6947327
8367,4.2147684
8368,4.376459
8369,3.5731666
8370,3.4120715
8371,4.0769596
8372,3.9102323
8373,2.2022595
8374,3.3295195
8375,4.4805603
8376,4.606777
8377,3.9354286
8378,4.010429
8379,4.25443
8380,3.2691996
8381,4.363201
8382,3.9326065
8383,4.3255444
8384,3.4469287
8385,3.7731712
8386,4.10942
8387,4.0001173
8388,4.1140504
8389,3.42379
8390,4.111288
8391,3.9095457
8392,3.839176
8393,4.171912
8394,4.297365
8395,4.0974426
8396,3.7583497
8397,3.960441
8398,3.166361
8399,4.1519346
8400,4.0276594
8401,4.880365
8402,3.786496
8403,4.620541
8404,3.9309165
8405,4.5542665
8406,4.039982
8407,3.7657864
8408,4.9544864
8409,4.342078
8410,3.672698
8411,4.212309
8412,3.8074172
8413,3.9119081
8414,4.324341
8415,3.440469
8416,4.0058823
8417,4.0395293
8418,4.8135095
8419,3.7936685
8420,3.6718667
8421,4.0450954
8422,3.8532305
8423,4.1951885
8424,3.0702841
8425,3.9744744
8426,4.006646
8427,4.0306973
8428,4.3280144
8429,3.596811
8430,4.5222464
8431,4.0819206
8432,4.3449135
8433,3.7716765
8434,4.3109508
8435,4.0450025
8436,3.7886949
8437,4.097827
8438,4.0603
8439,3.0852458
8440,3.0095654
8441,3.9127798
8442,3.7524068
8443,4.2336407
8444,3.7625303
8445,3.5264268
8446,3.64766
8447,3.4861674
8448,3.316038
8449,3.6418839
8450,3.1713011
8451,2.8859794
8452,3.189627
8453,4.225033
8454,4.22799
8455,3.6354752
8456,4.08524
8457,3.7899175
8458,3.9591765
8459,4.319873
8460,3.6700516
8461,3.9273105
8462,3.350908
8463,4.050915
8464,3.8312795
8465,3.712967
8466,4.6324334
8467,3.1126463
8468,3.373256
8469,4.3141594
8470,3.6343572
8471,4.0797505
8472,4.2283163
8473,4.306215
8474,4.079009
8475,3.7580042
8476,4.153892
8477,4.234956
8478,3.8203545
8479,4.0337105
8480,3.3860316
8481,4.110115
8482,2.9672542
8483,3.5623145
8484,4.2276487
8485,3.985383
8486,4.9627523
8487,4.194506
8488,4.0674543
8489,4.582949
8490,3.9934762
8491,4.534795
8492,4.261823
8493,4.4161024
8494,3.5535297
8495,4.013708
8496,4.4872074
8497,2.3509574
8498,3.1973813
8499,4.198896
8500,3.661573
8501,4.3456855
8502,2.920548
8503,4.371709
8504,3.5995884
8505,2.8231792
8506,4.3226304
8507,4.143482
8508,3.399145
8509,4.595808
8510,4.045853
8511,3.6893182
8512,4.2073307
8513,3.6821575
8514,4.146204
8515,3.5081666
8516,3.5633364
