id,happiness
8001,3.8539185064025863
8002,3.0197999239651154
8003,3.2676007915086713
8004,4.3317112960714645
8005,3.2841631061665444
8006,4.024496316468808
8007,3.8463366775600987
8008,4.384754339605231
8009,4.043234207763262
8010,2.8902207845807397
8011,3.306778484599669
8012,3.916108628429187
8013,4.347138572151502
8014,3.642814043385648
8015,3.805278247080047
8016,4.3374894715441705
8017,3.596091659372731
8018,4.193845968742057
8019,4.089440239516383
8020,3.81525259915199
8021,4.112353580493252
8022,3.857537107809157
8023,4.055890874870487
8024,3.8252697093167307
8025,3.267219185869349
8026,4.092441061880304
8027,4.151575780260915
8028,3.902620079683802
8029,4.137551090268767
8030,4.1059949214505025
8031,3.9278560019260795
8032,3.8678820565062764
8033,4.227149210861298
8034,3.5659775840130625
8035,3.429233841165622
8036,4.384175377374428
8037,3.9696561254686147
8038,4.000880388074716
8039,3.667833939565935
8040,4.104219267731267
8041,4.23073780701257
8042,4.039281075048959
8043,3.736301520221053
8044,4.0942400718430525
8045,4.276807241261434
8046,3.9571409761721537
8047,3.9597865490509867
8048,4.120804347281259
8049,3.749026353650159
8050,4.313862353291678
8051,3.432289025668417
8052,4.094822058609166
8053,2.9895296567460687
8054,3.926634135166328
8055,4.133658505059475
8056,2.726297691073686
8057,3.9107311244839864
8058,3.282184849890821
8059,3.3166345827327004
8060,4.146002272818557
8061,3.2366046409685882
8062,3.5394112354318463
8063,3.7811599494942874
8064,4.13173594291681
8065,4.1001821517644625
8066,4.284712078147366
8067,4.140629725307355
8068,4.161513276678497
8069,3.52045803150556
8070,4.1223961871173795
8071,3.778470185431147
8072,4.2633990310795244
8073,3.6385060851509117
8074,3.7352955881839853
8075,3.309145115903699
8076,3.710395145886949
8077,3.4413254992590563
8078,4.027446685719471
8079,4.276348954791155
8080,3.842751813019989
8081,3.9098155441290237
8082,3.8045533825097504
8083,4.2087976318812155
8084,4.244488281355958
8085,4.450621248882182
8086,3.998957254350713
8087,3.736056838810066
8088,4.121000104145326
8089,3.8135289301854893
8090,3.817251415369965
8091,4.1488964709372995
8092,3.6436618362419364
8093,3.9623302065739723
8094,3.975424401321647
8095,4.346999997332416
8096,3.630871992992546
8097,4.177222675992557
8098,3.7723278702513965
8099,3.44596083063091
